Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-16 12:00:00,71.00,278.50
2025-04-16 13:00:00,76.50,279.50
2025-04-16 14:00:00,69.50,240.00
2025-04-16 15:00:00,68.50,240.75
2025-04-16 16:00:00,69.00,225.50
2025-04-16 17:00:00,68.25,232.50
2025-04-16 18:00:00,72.50,234.75
2025-04-16 19:00:00,84.50,258.00
2025-04-16 20:00:00,100.75,408.50
2025-04-16 21:00:00,106.50,446.25
2025-04-16 22:00:00,106.25,421.25
2025-04-16 23:00:00,106.75,386.25
2025-04-17 00:00:00,112.25,323.75
2025-04-17 01:00:00,84.75,254.25
2025-04-17 02:00:00,71.25,219.00
2025-04-17 03:00:00,68.50,221.25
2025-04-17 04:00:00,112.25,407.75
2025-04-17 05:00:00,124.75,375.25
2025-04-17 06:00:00,70.75,273.50
2025-04-17 07:00:00,51.50,229.00
2025-04-17 08:00:00,51.75,244.50
2025-04-17 09:00:00,52.00,271.50
2025-04-17 10:00:00,58.75,322.25
2025-04-17 11:00:00,59.50,308.50
2025-04-17 12:00:00,54.50,286.25
2025-04-17 13:00:00,57.50,275.25
2025-04-17 14:00:00,54.50,246.00
2025-04-17 15:00:00,53.00,243.00
2025-04-17 16:00:00,52.25,204.50
2025-04-17 17:00:00,52.75,192.50
2025-04-17 18:00:00,62.75,257.50
2025-04-17 19:00:00,74.25,308.25
2025-04-17 20:00:00,95.75,453.00
2025-04-17 21:00:00,119.25,492.00
2025-04-17 22:00:00,151.25,520.75
2025-04-17 23:00:00,185.50,545.25
2025-04-18 00:00:00,171.50,521.50
2025-04-18 01:00:00,121.25,414.50
2025-04-18 02:00:00,90.50,346.75
2025-04-18 03:00:00,71.50,278.75
2025-04-18 04:00:00,58.75,227.00
2025-04-18 05:00:00,57.50,191.25
2025-04-18 06:00:00,62.50,196.50
2025-04-18 07:00:00,70.00,225.00
2025-04-18 08:00:00,75.75,246.50
2025-04-18 09:00:00,75.50,266.75
2025-04-18 10:00:00,78.75,311.00
2025-04-18 11:00:00,80.00,314.25
2025-04-18 12:00:00,84.50,331.25
2025-04-18 13:00:00,80.75,305.75
2025-04-18 14:00:00,76.00,291.25
2025-04-18 15:00:00,66.75,276.50
2025-04-18 16:00:00,67.00,280.25
2025-04-18 17:00:00,76.25,330.25
2025-04-18 18:00:00,85.75,394.00
2025-04-18 19:00:00,102.25,521.00
2025-04-18 20:00:00,173.75,585.00
2025-04-18 21:00:00,106.75,343.50
2025-04-18 22:00:00,66.50,302.00
2025-04-18 23:00:00,58.50,163.75
2025-04-19 00:00:00,57.75,107.75
2025-04-19 01:00:00,82.75,101.50
2025-04-19 02:00:00,64.75,95.50
2025-04-19 03:00:00,35.75,92.50
2025-04-19 04:00:00,33.50,90.50
2025-04-19 05:00:00,38.00,94.50
2025-04-19 06:00:00,55.50,123.00
2025-04-19 07:00:00,70.75,171.75
2025-04-19 08:00:00,77.00,213.50
2025-04-19 09:00:00,82.50,252.25
2025-04-19 10:00:00,93.00,308.50
2025-04-19 11:00:00,108.00,346.50
2025-04-19 12:00:00,133.00,380.25
