Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-04-17 02:00:00,78.75,105.00,13.60,21.40,35.00,54.60,10.10,1.00,10.07,1.35,8.98,NA,NA,NA,NA,23.45,48.28,1.42,99.28,0.00,0.00,4.72,984.50,NA
2021-04-17 03:00:00,53.75,76.75,12.95,22.08,35.05,50.70,14.72,1.08,9.60,1.27,8.30,NA,NA,NA,NA,22.80,50.22,1.10,101.05,0.00,0.00,4.75,984.80,NA
2021-04-17 04:00:00,74.75,95.75,13.12,20.45,33.57,45.68,11.52,1.08,7.62,1.45,7.22,NA,NA,NA,NA,21.42,56.42,1.30,224.65,0.00,0.00,4.78,985.30,NA
2021-04-17 05:00:00,59.50,86.00,16.62,22.25,39.00,45.10,43.50,1.08,24.25,1.42,7.78,NA,NA,NA,NA,21.20,57.25,1.42,92.52,0.00,0.00,5.48,986.03,NA
2021-04-17 06:00:00,59.50,94.00,31.02,25.35,56.32,46.12,48.28,1.10,23.40,1.15,13.30,NA,NA,NA,NA,21.45,58.45,1.48,85.82,0.00,0.00,37.02,987.05,NA
2021-04-17 07:00:00,62.50,102.25,29.58,28.98,58.62,46.95,11.70,1.12,4.05,1.25,13.08,NA,NA,NA,NA,24.35,53.42,1.27,231.35,0.00,0.00,171.92,987.97,NA
2021-04-17 08:00:00,115.50,167.00,22.08,24.12,46.20,52.25,15.52,1.12,7.05,1.32,14.20,NA,NA,NA,NA,25.35,50.40,1.23,249.55,0.00,0.00,319.40,989.05,NA
2021-04-17 09:00:00,180.00,232.50,16.18,21.28,37.45,50.80,11.20,0.98,18.48,1.25,10.75,NA,NA,NA,NA,28.90,38.78,1.27,259.45,0.00,0.00,516.78,989.38,NA
2021-04-17 10:00:00,84.50,134.00,9.30,17.45,26.70,49.20,6.55,0.88,29.65,1.12,9.20,NA,NA,NA,NA,32.38,28.58,1.23,272.82,0.00,0.00,645.90,989.25,NA
2021-04-17 11:00:00,38.25,81.50,5.95,16.68,22.62,45.30,4.88,0.80,37.70,0.78,7.25,NA,NA,NA,NA,32.53,26.02,1.23,259.10,0.00,0.00,515.48,989.08,NA
2021-04-17 12:00:00,32.75,72.00,4.53,17.10,21.65,46.78,5.32,0.80,46.85,0.78,6.28,NA,NA,NA,NA,34.25,24.98,1.27,258.55,0.00,0.00,781.45,988.60,NA
2021-04-17 13:00:00,39.00,82.25,3.20,16.38,19.53,48.45,5.45,0.85,48.30,0.72,6.18,NA,NA,NA,NA,34.68,24.65,1.25,245.50,0.00,0.00,744.90,988.03,NA
2021-04-17 14:00:00,29.50,73.75,2.55,15.90,18.52,48.18,4.43,0.82,49.28,0.62,5.07,NA,NA,NA,NA,35.12,22.22,1.30,249.12,0.00,0.00,669.20,987.25,NA
2021-04-17 15:00:00,19.00,63.50,2.42,15.18,17.60,45.70,4.20,0.80,NA,0.40,4.62,NA,NA,NA,NA,35.35,20.60,1.25,253.68,0.00,0.00,535.72,986.52,NA
2021-04-17 16:00:00,20.00,60.50,2.58,15.05,17.58,47.90,4.05,0.80,NA,0.38,4.55,NA,NA,NA,NA,34.80,20.55,1.30,255.42,0.00,0.00,352.60,986.15,NA
2021-04-17 17:00:00,22.25,61.25,1.50,16.32,17.82,49.30,3.80,0.80,NA,0.43,4.25,NA,NA,NA,NA,33.53,21.30,1.30,257.30,0.00,0.00,165.00,986.28,NA
2021-04-17 18:00:00,20.75,77.75,2.88,16.92,19.83,45.95,3.98,0.80,46.18,0.50,4.78,NA,NA,NA,NA,31.82,22.48,1.45,254.95,0.00,0.00,29.95,986.80,NA
2021-04-17 19:00:00,24.50,85.25,3.40,19.48,22.88,46.10,3.90,1.05,34.12,0.72,6.10,NA,NA,NA,NA,30.12,25.78,1.25,249.98,0.00,0.00,4.75,987.58,NA
2021-04-17 20:00:00,32.75,109.00,4.80,26.30,31.12,43.98,4.20,1.27,16.18,1.08,8.52,NA,NA,NA,NA,28.40,30.35,1.55,259.85,0.00,0.00,4.70,988.50,NA
2021-04-17 21:00:00,46.75,143.50,8.82,25.08,33.97,45.00,6.08,1.27,17.48,1.42,13.55,NA,NA,NA,NA,28.90,30.40,1.30,290.75,0.00,0.00,4.70,989.30,NA
2021-04-17 22:00:00,71.75,169.50,7.58,24.50,32.05,50.80,4.88,1.12,23.05,1.18,12.88,NA,NA,NA,NA,28.30,31.50,0.98,312.90,0.00,0.00,4.68,989.80,NA
2021-04-17 23:00:00,115.00,164.50,11.85,30.92,42.90,45.50,13.82,1.25,13.18,1.25,11.08,NA,NA,NA,NA,26.98,34.95,1.55,6.72,0.00,0.00,4.72,989.72,NA
2021-04-18 00:00:00,109.25,212.25,11.50,27.02,38.58,49.12,23.52,1.48,16.88,2.12,9.90,NA,NA,NA,NA,26.38,36.57,1.55,179.90,0.00,0.00,4.70,989.42,NA
2021-04-18 01:00:00,155.00,258.50,11.00,24.72,35.80,48.70,28.35,1.20,15.60,2.65,9.12,NA,NA,NA,NA,26.18,37.20,1.48,8.48,0.00,0.00,4.72,989.08,NA
2021-04-18 02:00:00,160.00,280.25,12.40,21.70,34.00,NA,25.20,1.10,16.05,2.25,8.20,NA,NA,NA,NA,25.38,38.67,1.55,18.50,0.00,0.00,4.70,988.80,NA
2021-04-18 03:00:00,169.50,278.75,15.02,26.40,41.55,47.92,23.05,1.23,8.55,2.25,7.68,NA,NA,NA,NA,24.00,42.25,1.60,23.15,0.00,0.00,4.72,988.65,NA
2021-04-18 04:00:00,169.25,271.00,17.85,25.05,42.92,46.22,24.45,1.65,4.40,2.80,8.12,NA,NA,NA,NA,21.78,50.20,1.60,5.45,0.00,0.00,4.70,988.88,NA
2021-04-18 05:00:00,225.75,334.00,29.52,25.98,55.52,48.40,26.05,1.83,1.05,4.25,9.40,NA,NA,NA,NA,21.30,53.58,1.60,5.10,0.00,0.00,5.75,989.53,NA
2021-04-18 06:00:00,247.50,368.00,29.18,26.98,56.15,49.60,21.35,1.80,2.65,4.60,9.38,NA,NA,NA,NA,21.98,52.48,1.60,4.50,0.00,0.00,37.45,990.25,NA
2021-04-18 07:00:00,228.25,339.25,27.78,30.60,58.38,48.55,39.48,1.12,17.45,4.20,10.80,NA,NA,NA,NA,27.50,37.47,1.58,5.58,0.00,0.00,173.38,991.05,NA
2021-04-18 08:00:00,165.00,247.50,18.45,26.10,44.50,51.55,18.80,0.70,32.97,2.95,16.80,NA,NA,NA,NA,30.25,28.40,1.33,112.25,0.00,0.00,344.10,991.53,NA
2021-04-18 09:00:00,102.50,160.50,11.40,21.95,33.28,47.90,10.05,0.45,46.22,2.30,12.15,NA,NA,NA,NA,32.28,24.38,1.20,221.90,0.00,0.00,531.33,992.10,NA
2021-04-18 10:00:00,77.50,108.25,7.35,21.02,29.20,43.68,7.90,0.40,NA,1.70,8.73,NA,NA,NA,NA,33.33,22.00,0.80,214.32,0.00,0.00,650.55,991.72,NA
2021-04-18 11:00:00,50.00,95.25,4.15,17.48,21.62,40.93,8.05,0.35,NA,1.40,7.93,NA,NA,NA,NA,34.58,18.22,0.78,279.38,0.00,0.00,751.70,991.18,NA
2021-04-18 12:00:00,43.50,83.50,2.85,16.80,19.62,39.50,9.32,0.30,NA,1.15,6.42,NA,NA,NA,NA,35.50,18.10,1.08,268.65,0.00,0.00,761.25,990.42,NA
2021-04-18 13:00:00,45.75,100.00,0.60,17.60,18.05,41.98,9.93,0.88,NA,0.98,6.10,NA,NA,NA,NA,35.93,18.15,1.10,265.23,0.00,0.00,669.72,989.68,NA
2021-04-18 14:00:00,56.00,123.75,1.85,16.12,17.98,40.90,8.05,0.80,NA,0.90,5.62,NA,NA,NA,NA,36.30,17.60,1.25,239.68,0.00,0.00,573.90,988.70,NA
2021-04-18 15:00:00,54.00,110.50,1.95,14.85,15.65,41.22,5.85,0.72,NA,0.65,4.82,NA,NA,NA,NA,36.48,15.88,1.25,253.85,0.00,0.00,456.25,987.78,NA
2021-04-18 16:00:00,66.25,107.00,1.85,13.62,15.50,39.25,4.90,0.70,NA,0.60,4.15,NA,NA,NA,NA,36.15,15.52,1.33,266.33,0.00,0.00,292.65,987.02,NA
2021-04-18 17:00:00,91.50,128.00,0.90,15.00,15.92,41.90,4.40,0.70,NA,0.57,3.95,NA,NA,NA,NA,35.00,17.35,1.40,256.38,0.00,0.00,134.75,986.62,NA
2021-04-18 18:00:00,74.25,133.50,1.82,20.00,21.82,40.10,4.70,0.85,46.30,0.48,4.35,NA,NA,NA,NA,33.28,19.78,1.30,254.35,0.00,0.00,24.15,986.60,NA
2021-04-18 19:00:00,45.75,154.75,2.17,25.90,28.02,40.10,4.88,1.12,34.75,0.80,6.25,NA,NA,NA,NA,31.28,22.42,1.58,268.08,0.00,0.00,4.78,986.92,NA
2021-04-18 20:00:00,52.50,174.00,6.80,33.40,40.30,40.15,5.85,1.42,11.50,0.90,7.80,NA,NA,NA,NA,28.00,29.30,1.60,274.25,0.00,0.00,4.70,987.50,NA
2021-04-18 21:00:00,70.50,197.75,8.48,34.25,42.78,42.15,6.45,1.75,5.38,1.23,11.62,NA,NA,NA,NA,26.52,33.52,1.60,274.17,0.00,0.00,4.78,987.92,NA
2021-04-18 22:00:00,85.00,226.00,17.40,35.95,53.32,42.25,7.42,1.80,2.22,1.60,15.55,NA,NA,NA,NA,25.95,35.68,1.60,279.80,0.00,0.00,4.70,987.58,NA
2021-04-18 23:00:00,91.00,241.00,19.68,29.85,49.45,46.65,15.92,1.52,13.70,1.88,18.15,NA,NA,NA,NA,28.92,26.15,1.38,321.15,0.00,0.00,4.70,987.25,NA
2021-04-19 00:00:00,96.50,255.00,13.12,24.20,37.35,43.88,13.20,1.23,24.65,1.50,14.30,NA,NA,NA,NA,28.40,27.52,1.12,314.23,0.00,0.00,4.70,986.65,NA
2021-04-19 01:00:00,85.75,211.75,12.42,23.60,36.02,42.00,13.85,0.80,18.10,1.40,12.78,NA,NA,NA,NA,26.48,32.67,0.28,260.45,0.00,0.00,4.72,985.90,NA
2021-04-19 02:00:00,85.00,199.75,14.60,26.50,41.10,NA,13.40,0.80,16.40,1.33,11.40,NA,NA,NA,NA,25.75,34.65,0.30,298.40,0.00,0.00,4.70,985.62,NA
2021-04-19 03:00:00,85.00,196.00,12.48,25.30,37.90,43.70,11.75,0.82,13.40,1.33,10.95,NA,NA,NA,NA,24.50,38.25,0.30,279.98,0.00,0.00,4.72,985.25,NA
2021-04-19 04:00:00,83.25,179.25,17.00,25.45,42.50,40.10,10.50,0.80,7.75,1.30,10.45,NA,NA,NA,NA,23.52,41.38,0.30,283.90,0.00,0.00,4.68,985.10,NA
2021-04-19 05:00:00,76.00,182.25,17.33,26.70,44.02,36.00,8.35,0.80,7.32,1.25,9.35,NA,NA,NA,NA,24.20,39.58,0.30,285.77,0.00,0.00,6.00,985.22,NA
2021-04-19 06:00:00,71.25,185.00,19.70,28.50,48.18,39.10,9.50,0.90,7.02,1.20,11.20,NA,NA,NA,NA,24.50,39.72,0.30,268.85,0.00,0.00,41.58,985.72,NA
2021-04-19 07:00:00,74.50,201.75,19.27,31.57,50.82,41.95,9.35,1.10,12.75,1.27,14.78,NA,NA,NA,NA,28.40,33.28,0.30,249.02,0.00,0.00,185.82,986.30,NA
2021-04-19 08:00:00,74.25,210.00,17.38,31.85,49.25,43.50,11.68,1.12,27.25,1.35,13.42,NA,NA,NA,NA,31.72,25.85,1.27,256.12,0.00,0.00,354.02,986.95,NA
2021-04-19 09:00:00,81.50,222.50,9.70,27.67,37.30,44.55,17.68,1.00,43.10,1.23,12.02,NA,NA,NA,NA,33.65,20.92,1.30,274.85,0.00,0.00,509.70,987.25,NA
2021-04-19 10:00:00,93.25,232.00,3.55,18.00,21.58,36.12,15.98,1.00,NA,1.23,10.27,NA,NA,NA,NA,35.00,18.50,1.27,267.80,0.00,0.00,626.50,987.42,NA
2021-04-19 11:00:00,91.00,219.25,2.12,13.35,15.42,33.22,10.20,0.90,NA,1.00,7.00,NA,NA,NA,NA,36.35,17.22,1.27,256.55,0.00,0.00,723.58,987.05,NA
2021-04-19 12:00:00,65.75,181.25,2.38,12.32,14.62,29.75,6.60,0.85,NA,0.78,8.35,NA,NA,NA,NA,37.48,15.42,1.27,265.27,0.00,0.00,768.22,986.20,NA
2021-04-19 13:00:00,44.50,151.00,1.12,12.65,13.75,28.35,5.40,0.82,NA,0.70,8.50,NA,NA,NA,NA,38.25,14.12,1.30,248.58,0.00,0.00,743.50,985.22,NA
2021-04-19 14:00:00,43.50,137.25,1.12,13.25,14.10,27.45,5.10,0.80,NA,0.62,7.22,NA,NA,NA,NA,38.67,13.12,1.30,252.55,0.00,0.00,641.20,984.08,NA
2021-04-19 15:00:00,36.00,139.25,1.45,14.68,16.10,27.82,5.22,0.80,NA,0.52,8.02,NA,NA,NA,NA,38.70,11.85,1.30,264.77,0.00,0.00,488.12,983.20,NA
2021-04-19 16:00:00,38.25,159.00,1.90,15.58,17.42,26.92,4.45,0.85,34.50,0.48,8.15,NA,NA,NA,NA,38.20,11.92,1.30,272.22,0.00,0.00,308.92,982.52,NA
2021-04-19 17:00:00,44.00,164.50,1.62,20.38,22.00,27.45,4.32,0.92,49.40,0.65,11.10,NA,NA,NA,NA,37.08,12.70,1.30,277.20,0.00,0.00,134.20,982.38,NA
2021-04-19 18:00:00,43.75,198.50,3.40,26.98,30.40,28.45,5.05,1.10,40.45,0.68,10.15,NA,NA,NA,NA,35.20,14.88,1.15,284.55,0.00,0.00,25.30,982.50,NA
2021-04-19 19:00:00,55.75,213.50,4.58,37.70,42.25,29.78,8.28,1.70,19.27,1.02,13.25,NA,NA,NA,NA,33.45,16.10,1.38,286.92,0.00,0.00,4.65,982.98,NA
2021-04-19 20:00:00,68.25,269.75,9.45,45.80,55.20,32.05,10.85,2.10,3.55,1.45,16.23,NA,NA,NA,NA,30.72,19.68,1.60,286.90,0.00,0.00,4.65,983.60,NA
2021-04-19 21:00:00,78.25,310.25,23.52,46.28,69.72,33.70,7.85,2.45,1.45,1.75,19.52,NA,NA,NA,NA,29.10,22.62,1.60,285.42,0.00,0.00,4.70,984.05,NA
2021-04-19 22:00:00,93.75,356.50,27.00,44.28,71.30,34.78,12.32,1.98,1.05,2.08,21.78,NA,NA,NA,NA,28.28,24.30,1.60,285.80,0.00,0.00,4.68,984.15,NA
2021-04-19 23:00:00,98.00,311.00,18.35,38.97,57.25,33.95,18.65,1.50,8.05,2.10,18.08,NA,NA,NA,NA,30.00,19.62,1.40,170.70,0.00,0.00,4.68,984.10,NA
2021-04-20 00:00:00,140.75,300.75,13.62,34.30,47.88,36.28,20.62,1.40,15.12,2.08,13.52,NA,NA,NA,NA,29.00,20.15,1.42,354.52,0.00,0.00,4.68,983.70,NA
2021-04-20 01:00:00,136.25,272.75,9.30,30.72,39.97,38.20,18.03,0.72,15.40,2.17,10.98,NA,NA,NA,NA,27.72,21.60,1.50,179.15,0.00,0.00,4.70,983.22,NA
2021-04-20 02:00:00,114.75,217.75,10.10,22.10,32.10,35.20,15.50,0.60,20.62,1.78,10.00,NA,NA,NA,NA,26.42,23.00,1.48,184.42,0.00,0.00,4.72,982.70,NA
2021-04-20 03:00:00,108.75,185.75,8.43,25.85,34.28,32.70,16.62,0.60,19.30,1.45,8.12,NA,NA,NA,NA,25.45,23.98,1.50,251.05,0.00,0.00,4.70,982.58,NA
2021-04-20 04:00:00,102.00,170.25,7.32,27.40,34.72,32.25,20.30,0.62,14.18,1.40,8.18,NA,NA,NA,NA,24.70,25.28,1.42,22.38,0.00,0.00,4.70,982.60,NA
2021-04-20 05:00:00,123.50,188.50,7.00,24.92,31.85,33.38,52.22,0.98,18.00,1.65,7.88,NA,NA,NA,NA,26.45,21.52,1.50,97.30,0.00,0.00,5.90,983.00,NA
2021-04-20 06:00:00,188.00,271.00,10.58,28.52,39.15,35.00,36.10,0.98,10.92,2.20,7.57,NA,NA,NA,NA,26.65,22.48,1.42,294.30,0.00,0.00,31.45,983.97,NA
2021-04-20 07:00:00,173.25,272.00,9.05,26.05,35.20,35.05,24.08,1.02,19.50,2.00,7.90,NA,NA,NA,NA,27.90,21.85,1.48,281.60,0.00,0.00,105.70,985.00,NA
2021-04-20 08:00:00,127.75,249.75,8.02,28.42,36.52,33.02,17.95,0.95,22.95,1.80,11.05,NA,NA,NA,NA,28.70,21.98,1.38,216.98,0.00,0.00,164.92,985.55,NA
2021-04-20 09:00:00,123.50,249.75,6.60,25.42,32.02,33.42,20.48,0.85,40.05,1.58,11.48,NA,NA,NA,NA,31.68,17.00,1.35,265.67,0.00,0.00,411.90,986.02,NA
2021-04-20 10:00:00,114.50,225.50,2.38,23.58,25.92,33.15,19.62,0.75,NA,1.40,9.55,NA,NA,NA,NA,32.70,15.82,1.32,180.98,0.00,0.00,426.70,985.82,NA
2021-04-20 11:00:00,82.75,191.75,2.05,18.88,20.95,31.10,13.20,0.62,NA,1.20,7.88,NA,NA,NA,NA,33.60,14.82,1.20,32.75,0.00,0.00,357.98,985.55,NA
2021-04-20 12:00:00,51.25,157.50,2.20,16.20,18.40,29.62,8.08,0.60,NA,0.92,6.15,NA,NA,NA,NA,34.15,14.25,1.25,27.90,0.00,0.00,435.90,985.00,NA
2021-04-20 13:00:00,37.00,120.25,0.92,17.15,17.80,29.72,6.00,0.88,NA,0.77,5.25,NA,NA,NA,NA,34.00,13.90,1.30,30.28,0.00,0.00,197.48,984.20,NA
2021-04-20 14:00:00,29.50,115.00,1.80,17.60,18.77,29.72,5.92,0.90,NA,0.72,5.00,NA,NA,NA,NA,33.62,14.95,1.25,97.25,0.00,0.00,168.80,982.90,NA
2021-04-20 15:00:00,35.75,177.25,1.70,18.77,20.42,29.83,7.20,0.90,NA,0.62,5.10,NA,NA,NA,NA,33.17,15.60,1.20,173.95,0.00,0.00,167.85,982.65,NA
2021-04-20 16:00:00,41.25,199.00,1.40,16.42,17.80,30.60,6.32,0.85,46.20,0.70,4.95,NA,NA,NA,NA,32.72,16.10,1.20,262.85,0.00,0.00,121.45,982.05,NA
2021-04-20 17:00:00,40.50,259.75,1.42,16.82,18.32,29.52,5.28,0.85,43.02,0.65,4.35,NA,NA,NA,NA,32.00,16.55,1.33,90.42,0.00,0.00,100.38,981.97,NA
2021-04-20 18:00:00,39.75,329.75,1.68,17.17,18.90,30.68,5.62,0.90,30.72,0.68,4.45,NA,NA,NA,NA,29.35,26.70,1.33,291.90,0.00,0.00,7.20,983.70,NA
2021-04-20 19:00:00,50.00,609.25,1.35,17.35,18.70,32.55,6.95,0.90,23.72,0.50,5.48,NA,NA,NA,NA,26.65,36.38,1.35,292.88,0.00,0.00,4.70,984.98,NA
2021-04-20 20:00:00,42.00,428.25,2.30,16.38,18.67,31.63,7.12,0.90,26.15,0.50,5.20,NA,NA,NA,NA,26.45,35.25,1.25,302.68,0.00,0.00,4.68,985.50,NA
2021-04-20 21:00:00,26.25,160.75,2.25,16.38,18.62,32.85,6.93,0.90,23.70,0.45,4.32,NA,NA,NA,NA,24.98,42.78,1.23,321.62,0.00,0.00,4.53,987.10,NA
2021-04-20 22:00:00,26.50,148.50,2.45,17.18,19.58,33.15,7.10,0.92,18.23,0.45,4.45,NA,NA,NA,NA,23.95,48.52,1.25,35.67,0.00,0.00,4.32,985.22,NA
2021-04-20 23:00:00,36.50,204.00,1.20,17.68,18.90,33.48,7.35,1.02,18.30,0.45,3.90,NA,NA,NA,NA,23.90,47.22,1.20,39.45,0.00,0.00,4.55,984.32,NA
2021-04-21 00:00:00,46.00,110.75,1.45,17.53,18.98,33.22,7.55,1.00,18.98,0.77,3.80,NA,NA,NA,NA,24.15,45.20,1.32,44.42,0.00,0.00,4.62,983.80,NA
2021-04-21 01:00:00,50.00,91.50,2.92,16.77,19.70,35.47,7.55,1.02,17.90,0.95,3.82,NA,NA,NA,NA,23.80,45.85,1.25,22.40,0.00,0.00,4.68,983.45,NA
2021-04-21 02:00:00,43.00,80.75,5.40,16.80,22.20,35.10,13.90,1.20,15.92,0.78,3.95,NA,NA,NA,NA,23.50,46.68,1.35,52.92,0.00,0.00,4.68,982.92,NA
2021-04-21 03:00:00,49.75,88.25,4.95,18.88,23.82,33.45,14.05,1.20,6.88,1.02,3.92,NA,NA,NA,NA,22.08,52.50,1.52,68.50,0.00,0.00,4.65,982.80,NA
2021-04-21 04:00:00,74.75,109.00,7.68,22.00,29.68,34.03,17.20,1.15,4.88,1.20,5.75,NA,NA,NA,NA,22.70,50.03,1.48,239.90,0.00,0.00,4.70,983.62,NA
2021-04-21 05:00:00,66.00,104.50,8.55,18.35,26.85,33.62,8.93,1.02,5.65,1.05,6.18,NA,NA,NA,NA,22.55,49.03,1.52,253.00,0.00,0.00,5.70,984.62,NA
2021-04-21 06:00:00,93.50,143.75,10.50,19.92,30.42,34.33,11.32,1.10,5.35,0.98,6.35,NA,NA,NA,NA,22.22,52.00,1.48,224.50,0.00,0.00,41.03,985.60,NA
2021-04-21 07:00:00,130.25,183.50,11.62,18.85,30.45,34.03,9.25,1.02,7.82,0.95,7.50,NA,NA,NA,NA,23.82,48.70,1.42,251.35,0.00,0.00,181.10,986.52,NA
2021-04-21 08:00:00,94.50,142.25,9.65,15.40,25.02,32.50,9.20,0.98,17.82,0.80,6.15,NA,NA,NA,NA,25.45,44.20,1.35,244.68,0.00,0.00,367.32,987.60,NA
2021-04-21 09:00:00,69.25,106.75,6.18,15.25,21.45,33.72,9.38,0.90,30.32,0.70,4.92,NA,NA,NA,NA,27.88,37.15,1.27,238.35,0.00,0.00,555.38,988.12,NA
2021-04-21 10:00:00,54.25,94.25,3.60,13.52,17.10,34.62,8.55,0.90,42.05,0.70,4.43,NA,NA,NA,NA,29.40,33.85,1.35,238.12,0.00,0.00,679.20,988.50,NA
2021-04-21 11:00:00,61.75,113.25,3.60,12.02,15.60,35.00,8.12,0.90,47.20,0.52,4.15,NA,NA,NA,NA,30.80,31.60,1.23,248.00,0.00,0.00,762.00,988.45,NA
2021-04-21 12:00:00,59.00,108.50,2.00,11.58,13.52,35.55,7.60,0.90,NA,0.52,3.78,NA,NA,NA,NA,32.02,28.60,1.05,246.95,0.00,0.00,774.15,988.12,NA
2021-04-21 13:00:00,41.50,88.75,1.65,11.15,11.92,35.65,7.15,0.90,NA,0.45,3.30,NA,NA,NA,NA,32.90,25.98,1.10,233.77,0.00,0.00,753.97,987.38,NA
2021-04-21 14:00:00,36.00,81.50,1.78,11.45,13.30,35.25,8.65,0.90,NA,0.45,2.85,NA,NA,NA,NA,33.20,24.95,1.02,231.10,0.00,0.00,613.90,986.08,NA
2021-04-21 15:00:00,39.25,91.00,2.25,11.12,13.38,35.35,7.38,0.90,NA,0.35,2.75,NA,NA,NA,NA,33.28,24.15,1.23,233.23,0.00,0.00,472.52,985.47,NA
2021-04-21 16:00:00,30.50,95.50,1.80,13.10,14.25,36.25,6.30,0.90,NA,0.38,2.90,NA,NA,NA,NA,32.52,25.25,1.40,253.27,0.00,0.00,251.78,985.28,NA
2021-04-21 17:00:00,30.50,89.25,1.80,13.02,14.82,37.45,5.57,0.90,NA,0.32,3.60,NA,NA,NA,NA,31.08,28.20,1.38,253.72,0.00,0.00,138.35,985.38,NA
2021-04-21 18:00:00,34.50,85.50,1.83,13.40,14.90,35.60,4.60,1.00,48.65,0.38,3.98,NA,NA,NA,NA,29.70,30.78,1.45,256.98,0.00,0.00,29.30,985.58,NA
2021-04-21 19:00:00,32.00,87.75,1.98,13.20,15.18,35.60,4.43,1.05,45.50,0.45,5.32,NA,NA,NA,NA,28.68,32.72,1.48,260.10,0.00,0.00,4.73,986.15,NA
2021-04-21 20:00:00,31.50,86.25,1.17,16.73,17.92,37.85,5.28,1.12,38.38,0.55,6.18,NA,NA,NA,NA,28.25,34.12,1.45,270.58,0.00,0.00,4.65,986.92,NA
2021-04-21 21:00:00,43.75,110.50,3.00,20.75,23.78,40.35,5.93,1.20,31.82,0.68,5.90,NA,NA,NA,NA,27.58,36.50,1.45,282.35,0.00,0.00,4.65,987.82,NA
2021-04-21 22:00:00,60.75,139.25,2.72,18.75,21.35,43.25,8.00,1.17,34.03,0.62,6.80,NA,NA,NA,NA,26.95,38.50,1.42,284.82,0.00,0.00,4.70,987.80,NA
2021-04-21 23:00:00,65.75,146.50,2.65,15.50,18.15,40.88,7.12,1.10,31.50,0.60,6.62,NA,NA,NA,NA,25.78,43.12,1.20,309.40,0.00,0.00,4.65,987.98,NA
2021-04-22 00:00:00,55.75,137.25,2.65,15.15,17.75,40.50,6.75,1.10,28.50,0.57,5.48,NA,NA,NA,NA,25.08,45.47,1.30,318.75,0.00,0.00,4.65,987.85,NA
2021-04-22 01:00:00,52.50,127.50,2.58,13.98,16.52,43.25,6.07,0.90,25.60,0.52,4.85,NA,NA,NA,NA,24.62,47.08,1.23,236.18,0.00,0.00,4.70,987.72,NA
2021-04-22 02:00:00,56.00,121.25,3.80,14.90,18.70,40.90,10.10,1.00,23.95,0.62,4.72,NA,NA,NA,NA,24.20,48.68,1.48,94.52,0.00,0.00,4.75,987.60,NA
2021-04-22 03:00:00,91.75,153.75,3.95,15.40,19.38,38.58,16.23,1.10,19.62,0.75,4.38,NA,NA,NA,NA,23.38,51.48,1.42,157.82,0.00,0.00,4.85,987.58,NA
2021-04-22 04:00:00,104.75,184.25,5.22,16.00,21.20,39.83,18.80,1.12,17.00,0.82,4.15,NA,NA,NA,NA,23.30,51.98,1.35,252.55,0.00,0.00,4.82,987.98,NA
2021-04-22 05:00:00,121.25,184.00,5.00,16.85,21.85,40.45,19.45,1.25,13.73,0.88,4.47,NA,NA,NA,NA,22.90,53.62,1.50,42.90,0.00,0.00,5.60,988.62,NA
2021-04-22 06:00:00,131.75,210.50,7.35,17.95,25.28,38.72,23.48,1.35,16.65,1.10,4.65,NA,NA,NA,NA,23.20,52.28,1.42,70.93,0.00,0.00,41.40,989.25,NA
2021-04-22 07:00:00,132.25,210.50,5.68,13.88,19.58,35.80,12.58,0.82,27.17,1.12,5.80,NA,NA,NA,NA,25.15,42.90,1.35,126.00,0.00,0.00,189.82,990.15,NA
2021-04-22 08:00:00,103.25,109.50,3.78,13.65,17.42,34.15,6.38,0.80,31.65,0.90,4.25,NA,NA,NA,NA,26.55,39.15,1.25,117.40,0.00,0.00,373.67,990.88,NA
2021-04-22 09:00:00,98.50,113.00,2.95,14.38,17.30,34.00,5.40,0.80,38.72,0.77,3.92,NA,NA,NA,NA,28.10,36.00,1.25,129.00,0.00,0.00,544.83,990.92,NA
2021-04-22 10:00:00,52.75,104.00,2.70,11.48,13.32,34.22,5.20,0.80,47.35,0.65,4.35,NA,NA,NA,NA,29.10,33.97,1.15,111.38,0.00,0.00,677.22,990.82,NA
2021-04-22 11:00:00,45.50,109.50,1.08,11.08,12.18,34.98,5.38,0.80,NA,0.60,3.75,NA,NA,NA,NA,30.05,32.02,1.10,108.92,0.00,0.00,768.50,990.35,NA
2021-04-22 12:00:00,41.75,99.25,0.92,10.98,11.95,34.00,5.65,0.80,NA,0.50,3.58,NA,NA,NA,NA,31.15,29.98,1.02,121.30,0.00,0.00,778.45,990.00,NA
2021-04-22 13:00:00,35.75,97.00,1.10,10.65,10.75,34.10,5.10,0.92,NA,0.40,3.92,NA,NA,NA,NA,32.35,26.78,0.92,192.30,0.00,0.00,745.15,989.58,NA
